"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL2064844";"";"0";"333.46";"1";"5.19";"17";"Cc1ccc(-c2csc(N/N=C3\CCc4ccc(C)cc43)n2)cc1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2065812";"Inhibition of epimastigotes of Trypanosoma cruzi cruzipain using Bz-Pro-Phe-Arg-pNA as substrate at 50 uM by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2062416";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";"None";""
"CHEMBL3221949";"";"0";"305.04";"None";"None";"3b";"NC(=[Se])N/N=C/c1cccc(Br)c1";"Inhibition";"'='";"40.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3223076";"Inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 0.3 uM incubated for 5 mins prior to substrate addition measured after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3217446";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL4286203";"";"0";"649.79";"1";"4.07";"13d";"CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@@H]1C(=O)N1C(C(=O)OCCc2ccccc2)C1C(=O)OCCc1ccccc1";"Inhibition";"'>'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4273345";"Inhibition of Trypanosoma cruzi cruzain at 20 uM using Z-Phe-Arg-AMC as substrate by fluorometric assay relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4270566";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL4290945";"";"0";"469.54";"0";"1.14";"15";"CCOC(=O)C1C(C(=O)O)N1C(=O)[C@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4273345";"Inhibition of Trypanosoma cruzi cruzain at 20 uM using Z-Phe-Arg-AMC as substrate by fluorometric assay relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4270566";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL4242138";"";"0";"521.61";"1";"2.45";"FGA75";"CCOC(=O)/C=C/C(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1";"Inhibition";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4234771";"Inhibition of Trypanosoma cruzi cruzain at 20 uM relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4229471";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL4249898";"";"0";"453.54";"0";"2.62";"FGA45";"CCOC(=O)/C=C/[C@H](O)[C@H](CCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4234771";"Inhibition of Trypanosoma cruzi cruzain at 20 uM relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4229471";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL1173694";"";"0";"374.24";"0";"3.06";"8d";"O=C(COc1ccccc1Br)NCCc1nc2ccccc2[nH]1";"Inhibition";"'='";"89.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3243042";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate at 100 uM after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3233087";"";"0";"352.39";"0";"2.26";"8i";"CC(=O)Nc1ccccc1OCC(=O)NCCc1nc2ccccc2[nH]1";"Inhibition";"'='";"25.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3243042";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate at 100 uM after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3233090";"";"0";"345.40";"0";"3.45";"8m";"O=C(COc1cccc2ccccc12)NCCc1nc2ccccc2[nH]1";"Inhibition";"'='";"84.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3243042";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate at 100 uM after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL1310061";"";"0";"237.25";"0";"0.96";"17j";"Cc1ccccc1OCC(=O)NCCC(=O)O";"Inhibition";"'='";"8.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3243042";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate at 100 uM after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3233103";"";"0";"423.31";"0";"4.82";"10rC";"O=C(COc1ccc2ccccc2c1Br)NCCc1c[nH]c2ccccc12";"Inhibition";"'='";"2.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3243042";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate at 100 uM after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3233111";"";"0";"279.73";"0";"1.80";"10cD";"O=C(COc1ccccc1Cl)NCCc1cnc[nH]1";"Inhibition";"'='";"14.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3243042";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate at 100 uM after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3233113";"";"0";"310.35";"0";"2.87";"20j";"Cc1ccccc1OCC(=O)NCCc1nc2ccccc2o1";"Inhibition";"'='";"33.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3243042";"Inhibition of Trypanosoma cruzi cruzaine expressed in Escherichia coli SG13009 using Z-FR-AMC as substrate at 100 uM after 5 mins";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3232808";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL2064836";"";"0";"353.88";"1";"5.53";"9";"Cc1cccc2c1CC/C2=N\Nc1nc(-c2ccc(Cl)cc2)cs1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2065811";"Inhibition of epimastigotes of Trypanosoma cruzi cruzipain using Bz-Pro-Phe-Arg-pNA as substrate at 20 uM by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2062416";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";"None";""
"CHEMBL4276873";"";"0";"633.83";"1";"4.74";"12d";"CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@@H]1C(=O)N1C(C(=O)OCC2CCCCC2)C1C(=O)OCC1CCCCC1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4273345";"Inhibition of Trypanosoma cruzi cruzain at 20 uM using Z-Phe-Arg-AMC as substrate by fluorometric assay relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4270566";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL604281";"";"0";"366.42";"0";"2.31";"13";"CN(C#N)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL4180492";"Reversible inhibition of recombinant Trypanosoma cruzi cruzain using Z-phe-Arg-7-amido-4-methylcoumarin as substrate by fluorometric method";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4177620";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL4204523";"";"0";"410.47";"0";"2.76";"8";"CCOC(=O)/C=C/CNC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL4180494";"Irreversible inhibition of recombinant Trypanosoma cruzi cruzain using Z-phe-Arg-7-amido-4-methylcoumarin as substrate by fluorometric method";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4177620";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL459639";"";"0";"327.30";"0";"1.04";"11";"NC(=O)N/N=C/c1ccc(OCc2ccc3no[n+]([O-])c3c2)cc1";"Inhibition";"'='";"23.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL944237";"Inhibition of Trypanosoma cruzi Tulahuen 2 epimastigote cruzipain at 100 uM by spectrophotometry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1157518";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"None";""
"CHEMBL4291838";"";"0";"559.66";"1";"2.80";"1d";"CCOC(=O)C1C(C(=O)OCc2ccccc2)N1C(=O)[C@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4273345";"Inhibition of Trypanosoma cruzi cruzain at 20 uM using Z-Phe-Arg-AMC as substrate by fluorometric assay relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4270566";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL1276228";"";"0";"245.31";"0";"1.90";"5a";"O=C1CS/C(=N/N=C/C=C/c2ccccc2)N1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL1285898";"Inhibition of Trypanosoma cruzi cruzaine in presence of 0.01% Triton X-100";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1275380";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL1277144";"";"0";"321.47";"0";"3.46";"3d";"CCC1S/C(=N/N=C(\C)CSc2ccc(C)cc2)NC1=O";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL1285898";"Inhibition of Trypanosoma cruzi cruzaine in presence of 0.01% Triton X-100";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1275380";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL1276231";"";"0";"279.39";"0";"2.37";"3c";"CC1S/C(=N/N=C/CSc2ccccc2)NC1=O";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL1285898";"Inhibition of Trypanosoma cruzi cruzaine in presence of 0.01% Triton X-100";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1275380";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL1276229";"";"0";"207.30";"0";"1.44";"4b";"NC(=S)N/N=C/CCc1ccccc1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL1286000";"Inhibition of Trypanosoma cruzi cruzaine in absence of 0.01% Triton X-100";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1275380";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL1276230";"";"0";"205.29";"0";"1.52";"4a";"NC(=S)N/N=C/C=C/c1ccccc1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL1286000";"Inhibition of Trypanosoma cruzi cruzaine in absence of 0.01% Triton X-100";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1275380";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL1276301";"";"0";"293.42";"0";"2.68";"3f";"Cc1ccc(SC/C=N/N=C2\NC(=O)C(C)S2)cc1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL1286000";"Inhibition of Trypanosoma cruzi cruzaine in absence of 0.01% Triton X-100";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1275380";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL1276228";"";"0";"245.31";"0";"1.90";"5a";"O=C1CS/C(=N/N=C/C=C/c2ccccc2)N1";"Inhibition";"'='";"8.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1285899";"Inhibition of Trypanosoma cruzi cruzaine at 100 uM pre-incubated for 10 mins";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1275380";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL241624";"";"0";"286.31";"0";"2.24";"(E)-15";"[O-][n+]1onc2cc(/C=C/[S+]([O-])c3ccccc3)ccc21";"Inhibition";"'='";"24.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL901621";"Inhibition of Trypanosoma cruzi Tulahuen 2 cruzipain at 50 uM";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1138265";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL4280696";"";"0";"671.79";"2";"5.14";"7d";"CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@@H]1C(=O)N1C(C(=O)OCc2ccccc2)C1C(=O)OCc1ccc2ccccc2c1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4273345";"Inhibition of Trypanosoma cruzi cruzain at 20 uM using Z-Phe-Arg-AMC as substrate by fluorometric assay relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4270566";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL3221952";"";"0";"460.03";"None";"None";"3e";"NC(=[Se])NN=C(c1cccc(Br)c1)c1cccc(Br)c1";"Inhibition";"'='";"98.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3223075";"Inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 2 uM incubated for 5 mins prior to substrate addition measured after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3217446";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL3221953";"";"0";"351.14";"None";"None";"3f";"CCCC/C(=N/NC(N)=[Se])c1ccc(Cl)c(Cl)c1";"Inhibition";"'='";"95.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3223076";"Inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 0.3 uM incubated for 5 mins prior to substrate addition measured after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3217446";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL2297590";"";"0";"272.17";"0";"2.01";"4";"C/C(=N/NC(N)=S)c1cccc(Br)c1";"Inhibition";"'='";"24.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3223076";"Inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 0.3 uM incubated for 5 mins prior to substrate addition measured after 10 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3217446";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL3221952";"";"0";"460.03";"None";"None";"3e";"NC(=[Se])NN=C(c1cccc(Br)c1)c1cccc(Br)c1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL3223077";"Slow binding inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 5 to 500 nM after 30 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3217446";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL4558626";"";"0";"218.21";"0";"0.94";"10";"O=C(O)CCc1nc2ccccc2[nH]c1=O";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4386909";"Inhibition of Trypanosoma cruzi cruzain assessed as reduction in 7-amino-4-methylcoumarin production using Z-FR-AMC as substrate and measured up to 60 mins by fluorescence based method";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4385629";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";""
"CHEMBL238429";"";"0";"302.31";"0";"1.91";"(E)-17";"O=S(=O)(/C=C/c1ccc2c(c1)no[n+]2[O-])c1ccccc1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL901620";"Inhibition of Trypanosoma cruzi Tulahuen 2 cruzipain at 20 uM";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1138265";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL241624";"";"0";"286.31";"0";"2.24";"(E)-15";"[O-][n+]1onc2cc(/C=C/[S+]([O-])c3ccccc3)ccc21";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL901620";"Inhibition of Trypanosoma cruzi Tulahuen 2 cruzipain at 20 uM";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1138265";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL391827";"";"0";"302.31";"0";"1.91";"(Z)-18";"O=S(=O)(/C=C\c1ccc2c(c1)no[n+]2[O-])c1ccccc1";"Inhibition";"'='";"24.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL901621";"Inhibition of Trypanosoma cruzi Tulahuen 2 cruzipain at 50 uM";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1138265";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL238429";"";"0";"302.31";"0";"1.91";"(E)-17";"O=S(=O)(/C=C/c1ccc2c(c1)no[n+]2[O-])c1ccccc1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL900554";"Inhibition of Trypanosoma cruzi Tulahuen 2 cruzipain at 100 uM";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1138265";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL226536";"";"0";"238.25";"0";"2.63";"(Z)-2";"[O-][n+]1onc2cc(/C=C\c3ccccc3)ccc21";"Inhibition";"'='";"44.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL900554";"Inhibition of Trypanosoma cruzi Tulahuen 2 cruzipain at 100 uM";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1138265";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL241622";"";"0";"270.31";"0";"3.22";"(E)-13";"[O-][n+]1onc2cc(/C=C/Sc3ccccc3)ccc21";"Inhibition";"'='";"15.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL900555";"Inhibition of Trypanosoma cruzi Tulahuen 2 cruzipain at 25 uM";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1138265";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL1079067";"";"0";"473.55";"0";"4.46";"4c";"O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)c1cc(-c2cccnc2)no1";"Inhibition";"'<'";"5.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1109343";"Inhibition of Trypanosoma cruzi cruzain at 1 uM after 5 mins";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1154298";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL2180327";"";"0";"368.42";"0";"4.59";"35";"C/C(COc1ccccc1)=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2189089";"Inhibition of Trypanosoma cruzi recombinant cruzain using Z-FR-AMC as substrate at 20 uM preincubated for 10 mins before substrate addition";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2176891";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL565655";"";"0";"270.31";"0";"3.22";"2";"[O-][n+]1onc2ccc(/C=C\Sc3ccccc3)cc21";"Inhibition";"'='";"11.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1038178";"Inhibition of Trypanosoma cruzi cruzipain at 25 uM";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1156117";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2009";"None";""
